

Devices
1000
,,Imported AMTI 400600 V1.00 #1 - Force,,,Imported AMTI 400600 V1.00 #1 - Moment,,,Imported AMTI 400600 V1.00 #1 - CoP,,,Imported AMTI 400600 V1.00 #2 - Force,,,Imported AMTI 400600 V1.00 #2 - Moment,,,Imported AMTI 400600 V1.00 #2 - CoP,,,Combined Force,,,Combined Moment,,,Combined CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
129,0,1.58752,0,0,1.59117,0.122826,3.88175,-0.131414,0.015598,-0.0369323,-14.7833,-2.82539e-15,1.70579,0,0,-0.000233657,10.8158,7.29502,107.307,-156.637,-167.377,523.051,507.01,507.01,507.01,77.6049,-40.9762,88.8226,-246.968,-164.104,50.9005,224.189,224.189,224.189,-75.6909,-2.24579,-25.1875,,,,,,,-3.90583,-10.8189,-15.2796,0.0931231,0.274651,1.50895,-1.50735,105.307,-5.52851,0,0,-0.000275618,19.2816,3.98503,-8.93639,-0.151174,0.0878764,0.55426,-24.6777,20.0503,1.64565,0,0,-0.000157769,,,,-4.77523,0.553303,-2.29802,-8.94233,17.9241,117.976,-165.508,-293.976,98.4841,425.128,425.128,425.128,77.6049,-40.9762,88.8226,-278.771,-98.5779,34.1869,74.7296,74.7296,74.7296,4.14034,-3.4183,92.2618,2.3076,-168.616,1020,120.943,120.943,120.943,7.21326,0,0,7.3658,0.0518855,-11.6491,-0.128555,-0.0173857,-0.0349132,-14.2596,-1.31478e-15,1.96489,0,0,-0.000139704,-2.30931,-10.9113,66.8472,148.719,-132.152,522.11,506.032,506.032,506.032,38.6051,-71.8617,58.5043,218.834,-170.613,53.2217,222.111,222.111,222.111,-75.7815,-0.364417,-26.0786,-1.2856,-10.2939,-24.9641,0.172914,-0.191326,1.49713,-14.8574,79.9653,-6.80735,0,0,-0.000347669,27.7156,0.0783512,10.1515,-0.217964,-0.0324951,0.525606,-42.6404,11.5864,2.30504,0,0,-0.000453702,-4.77523,-0.553303,2.29802,-17.2377,15.4707,74.4108,136.436,-298.202,100.369,435.419,435.419,435.419,38.6051,-71.8617,58.5043,251.381,-106.151,36.888,74.0371,74.037,74.0371
130,0,1.58701,0,0,1.59065,0.122749,3.87795,-0.129111,0.0264938,-0.0277986,-14.5442,-1.76237e-15,3.0279,0,0,-2.49653e-05,10.8125,7.29562,107.315,-156.625,-167.38,523.042,506.999,506.999,506.999,77.5946,-40.9809,88.8243,-246.9,-164.118,50.8985,224.189,224.189,224.189,-75.6849,-2.23976,-25.1804,,,,,,,-3.89681,-10.8139,-15.2815,0.118544,0.303783,1.51259,-18.1816,125.306,-6.29886,0,0,-0.000186603,19.2831,3.98497,-8.9185,-0.128598,0.106269,0.552896,-17.7512,26.3138,2.96826,0,0,-0.000137042,,,,-4.76423,0.556165,-2.30362,-8.9504,17.9227,117.965,-165.459,-293.995,98.4997,425.109,425.109,425.109,77.5946,-40.9808,88.8243,-278.695,-98.5897,34.1771,74.7296,74.7296,74.7296,4.13403,-3.40749,92.2677,2.29821,-168.588,1019.98,120.943,120.943,120.943,7.2038,0,0,7.35734,0.0521297,-11.6949,-0.132011,-0.0161515,-0.0224662,-14.7865,2.47571e-15,1.90723,0,0,-7.05989e-05,-2.31281,-10.9059,66.86,148.68,-132.159,522.095,506.02,506.02,506.02,38.6046,-71.8466,58.5162,218.81,-170.656,53.202,222.111,222.111,222.111,-75.7669,-0.360031,-26.0679,-1.28026,-10.2939,-24.9576,0.202141,-0.201817,1.51321,-35.1662,82.8402,-6.88016,0,0,-0.000126658,27.7136,0.076385,10.1958,-0.199078,-0.0378406,0.535247,-34.9814,13.0326,2.26204,0,0,-0.000451707,-4.76423,-0.556165,2.30362,-17.2404,15.4807,74.4668,136.438,-298.247,100.387,435.401,435.401,435.401,38.6046,-71.8466,58.5162,251.344,-106.192,36.8505,74.0371,74.0371,74.0371
131,0,1.58164,0,0,1.58526,0.122755,3.87824,-0.136783,0.0250395,-0.0257393,-15.4749,1.13295e-15,2.78064,0,0,5.08564e-05,10.8131,7.29902,107.324,-156.637,-167.371,523.027,507.005,507.005,507.005,77.5872,-40.9758,88.8307,-246.896,-164.144,50.853,224.189,224.189,224.189,-75.6751,-2.23449,-25.1814,,,,,,,-3.904,-10.8187,-15.2881,0.128733,0.319251,1.5488,-25.824,128.722,-6.39022,0,0,0.000156129,19.2849,3.98538,-8.90909,-0.12432,0.105731,0.573221,-15.5457,25.9678,2.71746,0,0,-4.61695e-05,,,,-4.76922,0.553806,-2.30739,-8.95429,17.9244,117.966,-165.454,-294.011,98.4775,425.123,425.123,425.123,77.5872,-40.9758,88.8307,-278.693,-98.6184,34.1205,74.7296,74.7296,74.7296,4.13592,-3.4135,92.2713,2.3037,-168.548,1019.98,120.943,120.943,120.943,7.20233,0,0,7.3557,0.0521019,-11.6897,-0.141756,-0.0185105,-0.0322204,-15.8226,1.6225e-15,2.1423,0,0,6.33502e-05,-2.31477,-10.8955,66.8617,148.626,-132.174,522.055,506.039,506.039,506.039,38.6002,-71.8572,58.5145,218.822,-170.643,53.1509,222.111,222.111,222.111,-75.7738,-0.36824,-26.0745,-1.29252,-10.2837,-24.961,0.214988,-0.230115,1.57394,-34.6492,98.042,-8.36453,0,0,0.00015127,27.6971,0.070098,10.1798,-0.216437,-0.0518996,0.569175,-40.8181,15.7448,2.52089,0,0,-0.000524633,-4.76922,-0.553806,2.30739,-17.2414,15.4698,74.456,136.433,-298.23,100.316,435.417,435.417,435.417,38.6002,-71.8572,58.5145,251.365,-106.18,36.808,74.0371,74.0371,74.0371
132,0,1.59177,0,0,1.59543,0.122774,3.87919,-0.147796,0.0189331,-0.028897,-16.5749,2.67153e-15,2.07367,0,0,9.46321e-06,10.8137,7.30293,107.319,-156.662,-167.364,523.027,506.989,506.989,506.989,77.6043,-40.9767,88.8299,-246.939,-164.146,50.8045,224.189,224.189,224.189,-75.6884,-2.23944,-25.1908,,,,,,,-3.90443,-10.8198,-15.2805,0.125318,0.298472,1.57975,-23.4816,114.538,-5.5861,0,0,0.000398183,19.2819,3.99157,-8.92411,-0.135814,0.0904936,0.596671,-17.6184,21.5034,2.00613,0,0,-7.77035e-06,,,,-4.76826,0.555453,-2.30979,-8.95258,17.9232,117.977,-165.474,-294.012,98.3944,425.205,425.205,425.205,77.6043,-40.9767,88.8299,-278.747,-98.6226,34.0885,74.7296,74.7296,74.7296,4.13645,-3.41154,92.2738,2.29787,-168.522,1019.95,120.943,120.943,120.943,7.20706,0,0,7.36057,0.0521079,-11.6908,-0.146635,-0.0152772,-0.036857,-16.2697,-1.90224e-15,1.68566,0,0,9.3782e-05,-2.32062,-10.8923,66.8713,148.619,-132.194,522.037,506.029,506.029,506.029,38.6003,-71.868,58.5072,218.845,-170.645,53.1237,222.111,222.111,222.111,-75.784,-0.372271,-26.0816,-1.29766,-10.2852,-24.9544,0.207382,-0.205715,1.60081,-27.4096,87.1075,-7.56109,0,0,-0.000172485,27.6878,0.0768024,10.1658,-0.228404,-0.0394536,0.581296,-44.114,12.541,2.07949,0,0,-0.000640032,-4.76826,-0.555453,2.30979,-17.2398,15.4647,74.4505,136.438,-298.231,100.262,435.443,435.443,435.443,38.6003,-71.868,58.5072,251.396,-106.184,36.7934,74.0371,74.0371,74.0371
133,0,1.60098,0,0,1.60473,0.123515,3.91557,-0.13731,0.0177718,-0.0351932,-15.2797,-5.9445e-16,1.98271,0,0,4.10564e-05,10.8175,7.30435,107.325,-156.713,-167.332,523.04,506.995,506.995,506.995,77.6085,-40.9837,88.8225,-246.967,-164.107,50.8303,224.189,224.189,224.189,-75.6971,-2.24395,-25.1866,,,,,,,-3.90402,-10.822,-15.2839,0.0841447,0.260197,1.55717,0.218036,98.3259,-5.08392,0,0,0.000149176,19.2847,3.99367,-8.94912,-0.158006,0.0801581,0.57751,-24.7957,19.4826,1.91977,0,0,8.32805e-05,,,,-4.76883,0.556681,-2.31292,-8.95061,17.927,118.009,-165.51,-293.985,98.4007,425.212,425.212,425.212,77.6085,-40.9837,88.8225,-278.77,-98.578,34.1238,74.7296,74.7296,74.7296,4.13781,-3.41121,92.2769,2.27553,-168.488,1019.97,120.943,120.943,120.943,7.2135,0,0,7.36753,0.0521821,-11.7048,-0.136543,-0.014425,-0.0321296,-15.1231,4.73462e-15,1.50967,0,0,5.89327e-05,-2.32819,-10.8983,66.8743,148.669,-132.181,522.072,506.018,506.018,506.018,38.5992,-71.8689,58.4934,218.845,-170.661,53.1579,222.111,222.111,222.111,-75.7854,-0.363835,-26.0905,-1.30175,-10.2947,-24.9544,0.188726,-0.177379,1.55763,-22.0291,73.2021,-6.54362,0,0,-5.99994e-05,27.6941,0.093526,10.1726,-0.22142,-0.0261212,0.555479,-42.0516,10.2673,1.87701,0,0,-0.000230803,-4.76883,-0.556681,2.31292,-17.235,15.4743,74.4547,136.418,-298.235,100.292,435.456,435.456,435.456,38.5992,-71.8689,58.4933,251.406,-106.204,36.8304,74.0371,74.037,74.0371
134,0,1.59341,0,0,1.59714,0.123604,3.91998,-0.137133,0.0178922,-0.041374,-15.3038,1.28681e-15,1.87655,0,0,-7.9079e-06,10.8147,7.30165,107.337,-156.704,-167.316,523.02,507.017,507.017,507.017,77.6149,-40.9713,88.8343,-246.993,-164.084,50.8322,224.189,224.189,224.189,-75.6922,-2.24082,-25.2015,,,,,,,-3.90535,-10.8214,-15.2879,0.0816363,0.275602,1.55789,6.43176,107.209,-6.07857,0,0,3.76613e-05,19.2809,3.98792,-8.95926,-0.163888,0.0927318,0.575792,-27.6709,22.0424,1.81364,0,0,0.000199923,,,,-4.77079,0.554197,-2.31998,-8.94632,17.9266,118.029,-165.502,-293.938,98.4092,425.176,425.176,425.176,77.6149,-40.9713,88.8343,-278.814,-98.5646,34.1221,74.7296,74.7296,74.7296,4.1372,-3.41503,92.2838,2.25665,-168.46,1019.98,120.943,120.943,120.943,7.21451,0,0,7.36881,0.0522324,-11.7142,-0.136871,-0.0168692,-0.030299,-15.0824,2.51243e-15,1.79851,0,0,-1.75866e-05,-2.331,-10.8876,66.8917,148.586,-132.2,522.047,506.041,506.041,506.041,38.601,-71.8732,58.5014,218.826,-170.668,53.1783,222.111,222.111,222.111,-75.7896,-0.372514,-26.0859,-1.31108,-10.284,-24.9452,0.222535,-0.219746,1.54719,-38.5698,91.274,-7.92727,0,0,-0.000187897,27.6826,0.0886217,10.168,-0.207951,-0.0453624,0.560393,-39.2869,14.3698,2.1628,0,0,-6.05028e-05,-4.77079,-0.554197,2.31998,-17.2408,15.4699,74.4691,136.409,-298.252,100.303,435.42,435.42,435.42,38.601,-71.8732,58.5014,251.382,-106.207,36.8548,74.0371,74.0371,74.0371
135,0,1.59106,0,0,1.59476,0.123285,3.90429,-0.136492,0.020809,-0.0265188,-15.3287,-1.66096e-15,2.39158,0,0,-2.29964e-05,10.8146,7.3017,107.338,-156.698,-167.302,523.02,507.015,507.015,507.015,77.5914,-40.9756,88.8278,-246.941,-164.116,50.8559,224.189,224.189,224.189,-75.6791,-2.23808,-25.1824,,,,,,,-3.8967,-10.8242,-15.2848,0.120678,0.297992,1.54882,-19.0503,117.462,-5.74871,0,0,0.000121456,19.29,3.98377,-8.92183,-0.134307,0.0966252,0.573472,-17.7218,22.8847,2.32862,0,0,0.000136054,,,,-4.76289,0.551349,-2.32508,-8.95669,17.9322,117.993,-165.496,-293.985,98.4702,425.135,425.135,425.135,77.5914,-40.9756,88.8278,-278.739,-98.5906,34.1281,74.7296,74.7296,74.7296,4.12871,-3.41107,92.289,2.26134,-168.439,1019.98,120.943,120.943,120.943,7.20694,0,0,7.36134,0.0522855,-11.7242,-0.136334,-0.0155116,-0.0273204,-15.2049,-1.87689e-15,1.7607,0,0,-5.88415e-05,-2.32886,-10.8869,66.8808,148.58,-132.17,522.054,506.037,506.037,506.037,38.599,-71.8592,58.5147,218.814,-170.678,53.1892,222.111,222.111,222.111,-75.775,-0.370198,-26.0757,-1.30352,-10.2802,-24.9612,0.22747,-0.230888,1.5453,-40.4477,92.5956,-8.80351,0,0,-0.000614183,27.6878,0.0774639,10.1971,-0.202088,-0.0505448,0.558127,-36.2755,16.7607,2.12833,0,0,-4.65218e-05,-4.76289,-0.551349,2.32508,-17.2461,15.4762,74.4886,136.421,-298.265,100.35,435.398,435.398,435.398,38.599,-71.8592,58.5147,251.357,-106.216,36.8478,74.0371,74.0371,74.0371
136,0,1.59591,0,0,1.59966,0.123688,3.9241,-0.135593,0.022831,-0.035665,-15.2263,-1.00707e-15,2.60262,0,0,5.61188e-05,10.818,7.30255,107.345,-156.727,-167.271,523.029,507.01,507.01,507.01,77.5951,-40.9769,88.8303,-246.94,-164.094,50.8653,224.189,224.189,224.189,-75.6816,-2.23649,-25.1854,,,,,,,-3.8902,-10.8261,-15.2891,0.0994451,0.292783,1.54615,-5.09246,115.756,-5.92291,0,0,0.000111532,19.294,3.9879,-8.93709,-0.147579,0.0970861,0.56823,-22.5058,23.7967,2.53964,0,0,0.000144396,,,,-4.75738,0.551923,-2.32766,-8.95914,17.9332,118.016,-165.488,-293.961,98.4732,425.142,425.142,425.142,77.5951,-40.9769,88.8303,-278.741,-98.5694,34.1409,74.7296,74.7296,74.7296,4.12483,-3.40631,92.2917,2.25296,-168.409,1019.98,120.943,120.943,120.943,7.20138,0,0,7.35532,0.0522191,-11.7117,-0.137396,-0.0194818,-0.0277563,-15.3306,1.5106e-15,2.24721,0,0,-0.000105868,-2.33091,-10.8861,66.8854,148.572,-132.152,522.061,506.029,506.029,506.029,38.5968,-71.8539,58.5215,218.804,-170.664,53.183,222.111,222.111,222.111,-75.7684,-0.370666,-26.0717,-1.30018,-10.2811,-24.9594,0.180849,-0.19427,1.53727,-23.2648,82.9966,-7.28883,0,0,-0.000129837,27.6866,0.0793201,10.1847,-0.215156,-0.0377921,0.545482,-39.3411,13.8335,2.61331,0,0,-6.89658e-06,-4.75738,-0.551923,2.32766,-17.2481,15.4743,74.4803,136.421,-298.251,100.36,435.396,435.396,435.396,38.5968,-71.8539,58.5215,251.343,-106.202,36.8337,74.0371,74.0371,74.0371
137,0,1.59375,0,0,1.59744,0.123008,3.89066,-0.133992,0.0225976,-0.0233805,-15.142,6.99353e-17,2.57689,0,0,0.000104116,10.8182,7.30493,107.344,-156.731,-167.256,523.034,507.006,507.006,507.006,77.5852,-40.9726,88.8359,-246.92,-164.137,50.8742,224.189,224.189,224.189,-75.6706,-2.23089,-25.1843,,,,,,,-3.89092,-10.826,-15.2874,0.112888,0.294199,1.52442,-20.054,116.135,-5.47695,0,0,-8.19674e-05,19.3009,3.98968,-8.90197,-0.127891,0.0934269,0.560488,-15.4008,22.6699,2.51474,0,0,-3.81836e-05,,,,-4.75684,0.553526,-2.32855,-8.97072,17.9346,117.981,-165.472,-293.997,98.5092,425.127,425.127,425.127,77.5852,-40.9726,88.8359,-278.72,-98.615,34.137,74.7296,74.7296,74.7296,4.1257,-3.40468,92.2927,2.26102,-168.38,1019.97,120.943,120.943,120.943,7.20496,0,0,7.35874,0.0521703,-11.7025,-0.13516,-0.014498,-0.0375008,-15.0148,2.90232e-16,1.67655,0,0,-2.63309e-06,-2.33282,-10.8832,66.8842,148.567,-132.15,522.065,506.017,506.017,506.017,38.5951,-71.8644,58.5177,218.838,-170.648,53.1872,222.111,222.111,222.111,-75.777,-0.37698,-26.0778,-1.30296,-10.2814,-24.9619,0.103194,-0.113839,1.52182,14.77,48.126,-3.87092,0,0,-0.000312005,27.6794,0.0774553,10.17,-0.243362,0.00289293,0.524373,-47.7429,3.72999,2.03929,0,0,-0.00122444,-4.75684,-0.553526,2.32855,-17.2492,15.4671,74.4656,136.439,-298.233,100.341,435.41,435.41,435.41,38.5951,-71.8644,58.5177,251.384,-106.186,36.8484,74.0371,74.0371,74.0371
138,0,1.599,0,0,1.60272,0.123257,3.90294,-0.137316,0.0172978,-0.0294236,-15.4382,-2.07008e-15,1.98841,0,0,6.93883e-05,10.8169,7.30543,107.343,-156.744,-167.238,523.036,507.004,507.004,507.004,77.5952,-40.9718,88.8336,-246.957,-164.121,50.8637,224.189,224.189,224.189,-75.6782,-2.23584,-25.1893,,,,,,,-3.89743,-10.8255,-15.288,0.102412,0.278982,1.53694,-12.308,106.915,-5.20028,0,0,-0.000216244,19.2983,3.9892,-8.9213,-0.140106,0.0863735,0.569921,-19.2158,20.0527,1.92503,0,0,-6.45083e-05,,,,-4.76204,0.553466,-2.3264,-8.96657,17.9366,117.998,-165.495,-293.98,98.4781,425.159,425.159,425.159,77.5952,-40.9718,88.8336,-278.762,-98.5988,34.1359,74.7296,74.7296,74.7296,4.12972,-3.40881,92.2904,2.24138,-168.356,1019.98,120.943,120.943,120.943,7.20345,0,0,7.35677,0.0520846,-11.6865,-0.137249,-0.0163516,-0.0414626,-15.2724,-7.51313e-16,1.80645,0,0,5.0388e-05,-2.33578,-10.882,66.8908,148.552,-132.15,522.053,506.029,506.029,506.029,38.5884,-71.8682,58.5162,218.842,-170.65,53.1749,222.111,222.111,222.111,-75.7767,-0.380037,-26.0839,-1.31026,-10.2814,-24.9534,0.160168,-0.185307,1.54661,-4.13972,76.3836,-6.58236,0,0,0.000236701,27.6763,0.0815812,10.1421,-0.238366,-0.0254183,0.54778,-47.8041,9.93095,2.17397,0,0,-0.000602714,-4.76204,-0.553466,2.3264,-17.2511,15.462,74.4436,136.428,-298.226,100.327,435.411,435.411,435.411,38.5884,-71.8682,58.5162,251.395,-106.192,36.8366,74.0371,74.0371,74.0371
139,0,1.60782,0,0,1.61157,0.123408,3.91032,-0.141755,0.0179162,-0.0390224,-15.7879,2.51767e-15,1.93661,0,0,6.23592e-05,10.8157,7.30754,107.339,-156.751,-167.227,523.016,507.009,507.009,507.009,77.6127,-40.9734,88.8331,-246.981,-164.088,50.8476,224.189,224.189,224.189,-75.692,-2.24036,-25.1988,,,,,,,-3.90195,-10.8222,-15.2882,0.0911323,0.285283,1.57308,0.415222,110.206,-5.99197,0,0,3.43141e-05,19.293,3.99348,-8.94202,-0.159252,0.0931774,0.586838,-25.4532,22.0099,1.87156,0,0,-0.000147687,,,,-4.76402,0.557035,-2.32269,-8.96284,17.9341,118.016,-165.496,-293.945,98.4262,425.182,425.182,425.182,77.6127,-40.9734,88.8331,-278.798,-98.567,34.1369,74.7296,74.7296,74.7296,4.1342,-3.40747,92.2868,2.23837,-168.333,1019.96,120.943,120.943,120.943,7.19682,0,0,7.3529,0.0526629,-11.7949,-0.145001,-0.0151456,-0.0183275,-15.9789,1.53158e-15,1.63214,0,0,2.99969e-05,-2.32929,-10.8191,67.0011,148.059,-132.291,521.836,506.125,506.125,506.125,38.5728,-71.9024,58.5434,218.822,-170.727,53.1954,222.111,222.111,222.111,-75.7954,-0.428732,-26.087,-1.32917,-10.2259,-24.8448,0.382028,-0.385045,1.61411,-113.811,162.249,-12.696,0,0,-0.000289616,27.6139,0.0381259,10.1239,-0.165923,-0.121002,0.622963,-28.1649,26.6924,2.0222,0,0,-0.000381991,-4.76402,-0.557035,2.32269,-17.2802,15.4338,74.5521,136.39,-298.312,100.291,435.21,435.21,435.21,38.5728,-71.9024,58.5434,251.379,-106.265,36.8786,74.0371,74.0371,74.0371
140,0,1.60311,0,0,1.60684,0.123185,3.89938,-0.135639,0.0221273,-0.0325545,-15.1696,5.17521e-16,2.46173,0,0,4.21379e-05,10.8144,7.30908,107.334,-156.756,-167.22,523.01,507.012,507.012,507.012,77.6002,-40.9752,88.8344,-246.953,-164.085,50.86,224.189,224.189,224.189,-75.6833,-2.23522,-25.1913,,,,,,,-3.8948,-10.8204,-15.2831,0.102646,0.295815,1.56042,-6.83468,117.042,-6.08027,0,0,-0.000165214,19.2944,3.99629,-8.92816,-0.148491,0.0985235,0.574767,-22.174,23.8704,2.39921,0,0,-7.60212e-05,,,,-4.75557,0.558581,-2.32247,-8.96839,17.9332,117.997,-165.487,-293.946,98.4624,425.144,425.144,425.144,77.6002,-40.9752,88.8344,-278.761,-98.5632,34.1382,74.7296,74.7296,74.7296,4.1289,-3.39948,92.2868,2.23485,-168.316,1019.95,120.943,120.943,120.943,7.20175,0,0,7.35704,0.0524861,-11.7618,-0.136924,-0.0151421,-0.0304331,-15.1946,-3.84644e-17,1.66476,0,0,8.25612e-05,-2.34542,-10.8668,66.9783,148.449,-132.189,521.991,506.038,506.038,506.038,38.5863,-71.8673,58.5176,218.816,-170.698,53.1937,222.111,222.111,222.111,-75.7746,-0.380565,-26.0842,-1.31166,-10.2752,-24.8633,0.241269,-0.20556,1.56,-46.0246,85.0858,-7.10563,0,0,5.47959e-06,27.6643,0.105469,10.1356,-0.200821,-0.0399761,0.562284,-37.7497,12.6153,2.03391,0,0,-0.000107022,-4.75557,-0.558581,2.32247,-17.2538,15.4708,74.5184,136.401,-298.272,100.35,435.332,435.332,435.332,38.5863,-71.8673,58.5176,251.369,-106.241,36.8531,74.0371,74.0371,74.0371
141,0,1.60264,0,0,1.60633,0.122977,3.88915,-0.136675,0.0225856,-0.0332887,-15.2594,1.07001e-15,2.50675,0,0,-3.31796e-06,10.8148,7.3131,107.337,-156.773,-167.212,523.01,507.027,507.027,507.027,77.598,-40.9747,88.8384,-246.951,-164.089,50.8629,224.189,224.189,224.189,-75.6802,-2.23151,-25.1923,,,,,,,-3.90005,-10.824,-15.2859,0.104275,0.29873,1.55217,-8.51152,116.957,-6.03037,0,0,-9.9876e-05,19.2948,4.00035,-8.91511,-0.145829,0.0969936,0.572236,-21.8168,23.8518,2.44399,0,0,1.13016e-05,,,,-4.75815,0.557413,-2.32285,-8.97318,17.9317,117.988,-165.483,-293.946,98.4731,425.135,425.135,425.135,77.598,-40.9747,88.8384,-278.76,-98.5683,34.1378,74.7296,74.7296,74.7296,4.12997,-3.40247,92.2871,2.24063,-168.284,1019.96,120.943,120.943,120.943,7.20214,0,0,7.35736,0.0524687,-11.7585,-0.134141,-0.0177514,-0.0327409,-14.9421,-2.46172e-15,1.97603,0,0,3.32996e-05,-2.34281,-10.8676,66.9721,148.452,-132.138,521.998,506.045,506.045,506.045,38.5845,-71.8636,58.5201,218.805,-170.678,53.2075,222.111,222.111,222.111,-75.77,-0.379383,-26.0829,-1.31224,-10.2735,-24.8697,0.142955,-0.128199,1.53164,-5.47249,57.2032,-4.78989,0,0,0.000998889,27.6704,0.10098,10.1387,-0.226231,-0.00912295,0.530654,-43.2684,7.12555,2.33617,0,0,0.000760617,-4.75815,-0.557413,2.32285,-17.2567,15.4744,74.516,136.394,-298.25,100.375,435.327,435.327,435.327,38.5845,-71.8636,58.5201,251.357,-106.221,36.8615,74.0371,74.0371,74.0371
142,0,1.60519,0,0,1.60893,0.123236,3.90188,-0.139021,0.0228249,-0.0293072,-15.5246,1.86028e-15,2.57756,0,0,-6.91911e-06,10.8139,7.31332,107.343,-156.78,-167.202,523.009,507.023,507.023,507.023,77.5948,-40.9743,88.8366,-246.944,-164.107,50.8678,224.189,224.189,224.189,-75.6782,-2.23221,-25.1896,,,,,,,-3.89961,-10.8219,-15.2915,0.117931,0.296839,1.55063,-18.4205,117.077,-5.83065,0,0,8.61575e-05,19.2982,3.99746,-8.91872,-0.134451,0.0956852,0.57582,-18.5212,23.5891,2.51348,0,0,3.07922e-05,,,,-4.75657,0.55892,-2.32394,-8.97558,17.9368,117.998,-165.482,-293.966,98.4833,425.133,425.133,425.133,77.5948,-40.9743,88.8366,-278.75,-98.5857,34.14,74.7296,74.7296,74.7296,4.12995,-3.40008,92.2882,2.22601,-168.26,1019.96,120.943,120.943,120.943,7.20794,0,0,7.36294,0.0523999,-11.7456,-0.139112,-0.0159463,-0.031445,-15.4295,1.02324e-15,1.81001,0,0,5.25392e-05,-2.34096,-10.8692,66.9665,148.446,-132.096,521.975,506.064,506.064,506.064,38.5863,-71.8661,58.5253,218.81,-170.664,53.203,222.111,222.111,222.111,-75.7728,-0.384734,-26.0794,-1.30905,-10.2758,-24.8762,0.1673,-0.187888,1.55827,-15.3056,79.9021,-6.6705,0,0,0.00016441,27.6757,0.0941438,10.1338,-0.226445,-0.0311926,0.551782,-42.4092,11.1121,2.18366,0,0,0.000252915,-4.75657,-0.55892,2.32394,-17.2631,15.4738,74.5062,136.405,-298.243,100.364,435.328,435.328,435.328,38.5863,-71.8661,58.5253,251.358,-106.205,36.8597,74.0371,74.0371,74.0371
143,0,1.60403,0,0,1.60774,0.12299,3.88982,-0.133257,0.0157293,-0.0244536,-14.9636,-1.41269e-15,1.7518,0,0,-4.73864e-05,10.8106,7.31401,107.337,-156.787,-167.188,523.006,507.053,507.053,507.053,77.5974,-40.9656,88.8415,-246.975,-164.124,50.892,224.189,224.189,224.189,-75.6744,-2.2323,-25.1972,,,,,,,-3.90813,-10.8188,-15.2861,0.12074,0.278542,1.52079,-23.8146,106.817,-5.18221,0,0,-0.000228366,19.2985,3.99657,-8.92074,-0.126722,0.0850721,0.565233,-16.2401,19.4562,1.69051,0,0,0.000101035,,,,-4.76325,0.56052,-2.32287,-8.9772,17.9401,117.993,-165.496,-293.969,98.5134,425.106,425.106,425.106,77.5974,-40.9655,88.8415,-278.79,-98.6075,34.1609,74.7296,74.7296,74.7296,4.13641,-3.40418,92.2871,2.20959,-168.235,1019.99,120.943,120.943,120.943,7.21197,0,0,7.36667,0.0523236,-11.7313,-0.134273,-0.0187946,-0.033298,-14.9358,-7.41314e-16,2.09811,0,0,3.66141e-05,-2.34011,-10.8682,66.9659,148.42,-132.07,521.993,506.07,506.07,506.071,38.5831,-71.8744,58.5227,218.811,-170.649,53.2147,222.111,222.111,222.111,-75.7785,-0.390252,-26.0851,-1.31549,-10.2759,-24.8759,0.187525,-0.23408,1.53508,-18.9947,97.6236,-9.19516,0,0,0.000360169,27.6743,0.0915005,10.1134,-0.222928,-0.0519794,0.549289,-42.2819,17.2078,2.45669,0,0,8.66464e-05,-4.76325,-0.56052,2.32287,-17.266,15.4687,74.4864,136.391,-298.224,100.359,435.351,435.351,435.351,38.5831,-71.8744,58.5227,251.365,-106.191,36.8787,74.0371,74.0371,74.0371
